'"`id`"','"`name`"','"`count(user_id)`"','commits last month','pull reqs last month','changesLastMonth','"`age_in_days`"','"`language`"','commits all','pull reqs all','totalChanges'
'"19616"','"shoulda"','"72"',0,0,0,'"2152"','"Ruby"',253,23,276
'"19746"','"jenkins.rb"','"305"',0,0,0,'"1462"','"Ruby"',116,58,174
'"19844"','"publisher"','"113"',81,19,100,'"976"','"Ruby"',2547,166,2713
'"19849"','"mct"','"12"',8,7,15,'"674"','"Java"',401,84,485
'"20077"','"chef-apps"','"14"',0,0,0,'"601"','"Ruby"',14,0,14
'"20182"','"testrunner"','"41"',5,0,5,'"1212"','"Python"',445,1,446
'"20225"','"social_stream"','"10"',21,0,21,'"1259"','"Ruby"',1405,36,1441
'"20429"','"paperclip"','"83"',97,28,125,'"2156"','"Ruby"',724,436,1160
'"20500"','"mcom-tests"','"40"',8,8,16,'"1057"','"Python"',346,240,586
'"20700"','"text-to-squares"','"10"',0,0,0,'"583"','"Ruby"',182,67,249
'"20768"','"fauxhai"','"20"',18,19,37,'"606"','"Ruby"',99,61,160
'"20786"','"bosh"','"112"',473,30,503,'"703"','"Ruby"',6988,363,7351
'"20796"','"hazelcast"','"15"',443,282,725,'"715"','"Java"',5419,946,6365
'"20849"','"blacklight"','"12"',338,93,431,'"1588"','"Ruby"',2115,222,2337
'"20984"','"newrelic_api"','"82"',0,0,0,'"1155"','"Ruby"',75,7,82
'"21093"','"activerecord-jdbc-adapter"','"28"',34,6,40,'"2172"','"Ruby"',1748,236,1984
'"21168"','"chef-repo"','"49"',0,0,0,'"1876"','"Ruby"',60,18,78
'"21276"','"prawn"','"17"',140,22,162,'"2162"','"Ruby"',1949,170,2119
'"21417"','"voto-como-vamos"','"25"',0,0,0,'"636"','"Ruby"',511,9,520
'"21435"','"org.ops4j.pax.web"','"64"',32,4,36,'"1266"','"Java"',819,19,838
'"21468"','"git_immersion"','"29"',0,0,0,'"1360"','"Ruby"',106,3,109
'"21530"','"spree_active_shipping"','"34"',6,2,8,'"1178"','"Ruby"',211,120,331
'"21597"','"geotools"','"27"',139,47,186,'"847"','"Java"',2876,385,3261
'"21703"','"right_link"','"124"',267,48,315,'"1693"','"Ruby"',2965,335,3300
'"21750"','"dipy"','"20"',16,17,33,'"1489"','"Python"',911,268,1179
'"21799"','"Shaastra-2013-Website"','"11"',0,0,0,'"665"','"Python"',1169,5,1174
'"21986"','"bluepill"','"26"',0,0,0,'"722"','"Ruby"',81,20,101
'"22016"','"build-essential"','"26"',2,0,2,'"722"','"Ruby"',68,26,94
'"22048"','"couchdb"','"29"',0,0,0,'"722"','"Ruby"',70,13,83
'"22056"','"daemontools"','"26"',1,1,2,'"722"','"Ruby"',20,7,27
'"22073"','"chef_handler"','"29"',5,0,5,'"722"','"Ruby"',16,12,28
'"22138"','"stapler"','"11"',11,1,12,'"1072"','"Java"',474,23,497
'"22189"','"ceylon-common"','"14"',2,0,2,'"694"','"Java"',247,4,251
'"22229"','"simple_form-bootstrap"','"11"',0,0,0,'"907"','"Ruby"',33,17,50
'"22419"','"magja"','"14"',0,0,0,'"855"','"Java"',301,3,304
'"22588"','"surveyor"','"10"',0,1,1,'"1868"','"Ruby"',666,105,771
'"22616"','"retrofit"','"15"',91,29,120,'"1277"','"Java"',584,264,848
'"22652"','"has_scope"','"18"',0,1,1,'"1553"','"Ruby"',43,19,62
'"22668"','"Priam"','"103"',13,4,17,'"960"','"Java"',553,204,757
'"22811"','"ohai"','"76"',95,32,127,'"1876"','"Ruby"',1467,285,1752
'"22841"','"django-rest-framework"','"11"',86,78,164,'"1100"','"Python"',1945,844,2789
'"22964"','"config"','"21"',25,4,29,'"821"','"Java"',227,30,257
'"23032"','"asset_sync"','"16"',0,5,5,'"950"','"Ruby"',181,90,271
'"23043"','"astyanax"','"105"',19,16,35,'"967"','"Java"',360,181,541
'"23052"','"buildbot"','"12"',73,45,118,'"1339"','"Python"',2508,1084,3592
'"23280"','"nginx"','"31"',28,10,38,'"722"','"Ruby"',227,196,423
'"23440"','"zipwhip-api"','"11"',21,0,21,'"929"','"Java"',384,1,385
'"23593"','"radiant"','"16"',47,0,47,'"2085"','"Ruby"',433,60,493
'"23623"','"knife-ec2"','"75"',20,27,47,'"1095"','"Ruby"',228,188,416
'"23635"','"goliath"','"25"',3,4,7,'"1155"','"Ruby"',215,135,350
'"23710"','"nova"','"21"',16,21,37,'"702"','"Ruby"',360,358,718
'"23873"','"marketplace-loadtest"','"18"',0,0,0,'"583"','"Python"',29,0,29
'"23903"','"watirmark"','"10"',12,0,12,'"717"','"Ruby"',600,3,603
'"24177"','"Django-Socialauth"','"12"',0,0,0,'"1653"','"Python"',53,8,61
'"24397"','"linguist"','"37"',38,57,95,'"1032"','"Ruby"',867,688,1555
'"24423"','"puppetlabs-stdlib"','"171"',12,15,27,'"1017"','"Ruby"',328,226,554
'"24440"','"server-syncstorage"','"11"',54,2,56,'"764"','"Python"',374,6,380
'"24467"','"tarkin"','"17"',0,0,0,'"813"','"Python"',38,1,39
'"24575"','"services"','"12"',18,9,27,'"749"','"Java"',1881,143,2024
'"24664"','"marteau"','"11"',0,0,0,'"583"','"Python"',123,4,127
'"24741"','"playn"','"15"',34,2,36,'"930"','"Java"',790,17,807
'"24761"','"loomio"','"13"',0,0,0,'"849"','"Ruby"',3321,521,3842
'"24828"','"quickstarts"','"11"',8,10,18,'"1106"','"Java"',151,309,460
'"25055"','"build-buildbot-configs"','"11"',194,0,194,'"583"','"Python"',1567,0,1567
'"25097"','"plone.app.theming"','"235"',9,3,12,'"893"','"Python"',295,21,316
'"25139"','"react"','"15"',3,0,3,'"948"','"Java"',128,2,130
'"25156"','"govuk_content_models"','"91"',142,24,166,'"661"','"Ruby"',894,131,1025
'"25222"','"Pypeline"','"14"',27,0,27,'"644"','"Python"',555,0,555
'"25326"','"ckan"','"18"',122,31,153,'"847"','"Python"',12193,932,13125
'"25467"','"cloudify"','"14"',308,0,308,'"770"','"Java"',6119,94,6213
'"25590"','"mry"','"43"',7,2,9,'"709"','"Java"',604,153,757
'"25822"','"nltk"','"11"',50,36,86,'"1641"','"Python"',8361,264,8625
'"26287"','"collective.facets"','"256"',24,0,24,'"582"','"Python"',37,1,38
'"26423"','"CONNECT"','"29"',50,47,97,'"750"','"Java"',6632,687,7319
'"26428"','"contributing-code-app"','"15"',0,0,0,'"603"','"Ruby"',14,0,14
'"26591"','"hibernate-orm"','"18"',284,54,338,'"1249"','"Java"',4312,705,5017
'"26697"','"mcMMO"','"11"',358,6,364,'"791"','"Java"',4894,217,5111
'"26946"','"artifact-cookbook"','"13"',3,1,4,'"730"','"Ruby"',349,72,421
'"27140"','"Chef-Metasploit"','"42"',1,1,2,'"648"','"Ruby"',123,3,126
'"27142"','"pip"','"11"',105,86,191,'"1096"','"Python"',1596,617,2213
'"27329"','"pandas"','"11"',435,295,730,'"1290"','"Python"',7617,2133,9750
'"27412"','"stackmob-customcode-sdk"','"23"',0,0,0,'"908"','"Java"',217,12,229
'"27693"','"bourbon"','"82"',11,11,22,'"1048"','"Ruby"',433,161,594
'"27716"','"jcr"','"14"',15,4,19,'"700"','"Java"',3015,158,3173
'"27859"','"capybara-webkit"','"82"',5,7,12,'"1105"','"Ruby"',251,223,474
'"27868"','"jcr-services"','"10"',11,0,11,'"701"','"Java"',260,3,263
'"27886"','"WebDBM"','"14"',0,0,0,'"603"','"Ruby"',28,0,28
'"27986"','"django-browserid"','"32"',3,11,14,'"961"','"Python"',99,136,235
'"28021"','"wiki"','"10"',17,21,38,'"681"','"Java"',232,107,339
'"28030"','"forum"','"11"',14,12,26,'"667"','"Java"',240,74,314
'"28175"','"chaco"','"83"',58,7,65,'"1133"','"Python"',1209,128,1337
'"28270"','"epu"','"37"',0,0,0,'"1095"','"Python"',658,23,681
'"28304"','"django-extensions"','"11"',46,15,61,'"1811"','"Python"',439,250,689
'"28433"','"cronos.teilar.gr"','"16"',0,0,0,'"631"','"Python"',505,0,505
'"28467"','"gargoyle"','"11"',0,0,0,'"1176"','"Python"',161,44,205
'"28758"','"IndentGuides"','"48"',0,0,0,'"944"','"Python"',13,1,14
'"28802"','"srtracker"','"50"',1,1,2,'"588"','"Python"',140,19,159
'"28824"','"cloud_controller_ng"','"104"',331,21,352,'"623"','"Ruby"',2663,141,2804
'"28915"','"collective.weather"','"323"',0,0,0,'"594"','"Python"',188,14,202
'"29408"','"openmrs-module-xforms"','"11"',11,0,11,'"619"','"Java"',363,12,375
'"29465"','"SAPI"','"13"',912,89,1001,'"665"','"Ruby"',4735,249,4984
'"29536"','"we-can-do-it"','"14"',3,0,3,'"624"','"Ruby"',328,7,335
'"29576"','"thehackerati.com"','"15"',0,0,0,'"636"','"Python"',38,7,45
'"30178"','"zendesk_api_client_rb"','"100"',44,2,46,'"812"','"Ruby"',623,45,668
'"30200"','"membase-cli"','"37"',0,0,0,'"1372"','"Python"',333,0,333
'"30491"','"spree_gateway"','"13"',27,7,34,'"808"','"Ruby"',271,81,352
'"30633"','"barclamp-redhat-install"','"18"',0,0,0,'"910"','"Ruby"',66,1,67
'"30634"','"barclamp-ubuntu-install"','"18"',0,0,0,'"910"','"Ruby"',56,1,57
'"30965"','"hasjob"','"11"',21,2,23,'"1050"','"Python"',344,27,371
'"31149"','"ReplicatorG"','"62"',0,0,0,'"1606"','"Python"',1778,103,1881
'"31216"','"narya"','"16"',7,0,7,'"1064"','"Java"',343,0,343
'"31779"','"travis-build"','"42"',54,24,78,'"885"','"Ruby"',937,165,1102
'"31845"','"nuxeo-distribution"','"22"',120,1,121,'"812"','"Java"',1099,9,1108
'"31865"','"nuxeo-runtime"','"22"',23,0,23,'"812"','"Java"',567,0,567
'"31961"','"nuxeo-activity"','"22"',7,0,7,'"720"','"Java"',88,1,89
'"31975"','"nuxeo-quota"','"22"',37,0,37,'"801"','"Java"',238,1,239
'"31995"','"nuxeo-social-collaboration"','"22"',15,0,15,'"1129"','"Java"',779,20,799
'"31996"','"nuxeo-user-center"','"22"',15,0,15,'"812"','"Java"',213,0,213
'"32076"','"oftest"','"34"',16,16,32,'"785"','"Python"',391,102,493
'"32709"','"xunit-plugin"','"301"',20,1,21,'"1178"','"Java"',440,16,456
'"33064"','"cloudera-cookbook"','"15"',0,0,0,'"762"','"Ruby"',157,5,162
'"33145"','"clearance"','"80"',43,14,57,'"1989"','"Ruby"',661,161,822
'"33666"','"wakame-vdc"','"16"',33,3,36,'"1422"','"Ruby"',7290,289,7579
'"33842"','"redmine-custom"','"12"',0,0,0,'"924"','"Ruby"',289,0,289
'"33858"','"ceylon.language"','"14"',147,5,152,'"884"','"Java"',2063,33,2096
'"33958"','"pyne"','"20"',60,63,123,'"1041"','"Python"',1006,152,1158
'"34268"','"cucumber-rails"','"29"',8,1,9,'"1578"','"Ruby"',223,98,321
'"34279"','"salt-cloud"','"15"',1,1,2,'"676"','"Python"',979,568,1547
'"34494"','"xrono"','"14"',0,0,0,'"1158"','"Ruby"',359,21,380
'"34627"','"Denizen"','"14"',129,72,201,'"732"','"Java"',2964,231,3195
'"34756"','"server-main"','"10"',6,0,6,'"811"','"Java"',165,22,187
'"34820"','"dc21"','"25"',46,0,46,'"780"','"Ruby"',816,0,816
'"34858"','"conferences"','"29"',0,0,0,'"700"','"Ruby"',212,5,217
'"34884"','"slave_pools"','"26"',14,2,16,'"758"','"Ruby"',149,4,153
'"35020"','"twitter-connector"','"97"',2,0,2,'"1154"','"Java"',328,3,331
'"35135"','"monospace-rails"','"14"',0,0,0,'"916"','"Ruby"',49,3,52
'"35311"','"puppetlabs_spec_helper"','"74"',3,7,10,'"805"','"Ruby"',49,52,101
'"35349"','"biceps"','"21"',12,1,13,'"888"','"Ruby"',71,4,75
'"35374"','"mtrack"','"10"',4,0,4,'"979"','"Python"',807,2,809
'"35378"','"sensu-community-plugins"','"15"',111,76,187,'"812"','"Ruby"',514,464,978
'"35649"','"gatein-portal"','"19"',49,44,93,'"721"','"Java"',4187,798,4985
'"35704"','"blueprints"','"14"',21,3,24,'"1487"','"Java"',1366,137,1503
'"35728"','"vcap-tests"','"14"',0,1,1,'"1059"','"Ruby"',330,12,342
'"35737"','"mailboxer"','"10"',0,2,2,'"1095"','"Ruby"',138,81,219
'"35770"','"rubygems.org"','"33"',53,10,63,'"1862"','"Ruby"',1141,232,1373
'"35804"','"puppet-dashboard"','"128"',0,0,0,'"1329"','"Ruby"',294,252,546
'"35846"','"kotlin"','"20"',2237,59,2296,'"752"','"Java"',18181,395,18576
'"36005"','"airbrake"','"19"',2,3,5,'"925"','"Ruby"',487,113,600
'"36089"','"heroku-eclipse-plugin"','"10"',0,0,0,'"694"','"Java"',375,3,378
'"36383"','"ananya-kilkari"','"49"',7,0,7,'"637"','"Java"',569,0,569
'"36570"','"avalon"','"10"',0,0,0,'"598"','"Python"',6,0,6
'"37105"','"ananya-care"','"54"',13,0,13,'"709"','"Java"',123,0,123
'"37124"','"admaster.github.com"','"20"',29,0,29,'"682"','"Ruby"',452,0,452
'"37321"','"exceptional"','"12"',0,0,0,'"2086"','"Ruby"',29,19,48
'"37382"','"ironmine"','"13"',0,0,0,'"1192"','"Ruby"',2538,2,2540
'"37553"','"cloudfoundry-env"','"15"',0,0,0,'"730"','"Ruby"',8,1,9
'"37628"','"pry-developer_tools"','"12"',0,0,0,'"780"','"Ruby"',19,2,21
'"37843"','"DSpace"','"26"',84,60,144,'"720"','"Java"',4835,493,5328
'"37853"','"motech-whp"','"57"',0,0,0,'"700"','"Java"',1074,0,1074
'"37888"','"amara-dev-blog"','"12"',0,0,0,'"629"','"Python"',22,0,22
'"38552"','"cap-strap"','"26"',0,0,0,'"687"','"Ruby"',83,0,83
'"38683"','"sonar-openid"','"14"',0,1,1,'"657"','"Java"',33,1,34
'"38823"','"sensu"','"15"',8,7,15,'"969"','"Ruby"',1097,560,1657
'"38896"','"logistics"','"28"',39,8,47,'"1123"','"Python"',3099,122,3221
'"39201"','"motech-contrib"','"65"',1,0,1,'"707"','"Java"',522,0,522
'"39421"','"motech-whp-reports"','"57"',0,0,0,'"596"','"Java"',263,0,263
'"39781"','"resty"','"39"',0,0,0,'"591"','"Python"',180,3,183
'"39919"','"collective.limitfilesizepanel"','"12"',0,0,0,'"582"','"Python"',41,2,43
'"39963"','"koku-ui"','"19"',0,0,0,'"708"','"Java"',387,0,387
'"40080"','"concerto"','"13"',244,28,272,'"1476"','"Ruby"',2588,167,2755
'"40120"','"Catacomb-Snatch"','"10"',0,0,0,'"745"','"Java"',1539,600,2139
'"40322"','"object_recognition_core"','"17"',7,0,7,'"743"','"Python"',472,5,477
'"40377"','"cloud-manager"','"26"',0,0,0,'"637"','"Ruby"',285,0,285
'"40388"','"split"','"11"',1,3,4,'"1027"','"Ruby"',235,116,351
'"40428"','"akvo-rsr"','"12"',90,14,104,'"1557"','"Python"',1705,45,1750
'"40726"','"rack-contrib"','"14"',0,4,4,'"1898"','"Ruby"',101,55,156
'"40759"','"sinatra.github.com"','"15"',2,3,5,'"1873"','"Ruby"',87,112,199
'"40833"','"maglev"','"14"',40,8,48,'"1865"','"Ruby"',4930,127,5057
'"40841"','"vacuumetrix"','"24"',5,6,11,'"626"','"Ruby"',50,14,64
'"40854"','"cms-ce"','"12"',109,0,109,'"1071"','"Java"',3613,617,4230
'"40882"','"plexus-archiver"','"34"',0,1,1,'"1138"','"Java"',201,13,214
'"40910"','"collective.chimpfeed"','"256"',0,0,0,'"780"','"Python"',209,3,212
'"41004"','"factory_girl_rails"','"74"',10,1,11,'"1382"','"Ruby"',133,46,179
'"41127"','"ftw.book"','"14"',96,7,103,'"822"','"Python"',694,33,727
'"41161"','"izug.ticketbox"','"14"',6,1,7,'"822"','"Python"',380,23,403
'"41180"','"ftw.blog"','"14"',25,6,31,'"827"','"Python"',472,28,500
'"41197"','"ftw.workspace"','"14"',30,4,34,'"827"','"Python"',515,25,540
'"41220"','"hastur-server"','"22"',0,0,0,'"633"','"Ruby"',329,0,329
'"41265"','"sdm"','"18"',0,0,0,'"1197"','"Java"',222,2,224
'"41310"','"EMF-IncQuery"','"11"',0,0,0,'"941"','"Java"',1096,1,1097
'"41339"','"awe-core"','"16"',0,0,0,'"926"','"Java"',1775,1,1776
'"41405"','"Academic-Earth.bundle"','"15"',0,0,0,'"1316"','"Python"',27,6,33
'"41431"','"e2openplugin-AutoBackup"','"22"',0,0,0,'"891"','"Python"',52,1,53
'"41465"','"business-support-finder"','"50"',16,7,23,'"626"','"Ruby"',438,57,495
'"41525"','"drools-planner"','"37"',0,0,0,'"1115"','"Java"',705,14,719
'"41601"','"SOCIETIES-Platform"','"57"',24,0,24,'"874"','"Java"',4884,1,4885
'"41728"','"vumi"','"16"',312,35,347,'"1207"','"Python"',5897,531,6428
'"41741"','"diff_matcher"','"41"',0,0,0,'"901"','"Ruby"',79,1,80
'"41846"','"Ivory"','"10"',0,0,0,'"834"','"Java"',389,4,393
'"41902"','"scape"','"35"',0,0,0,'"1110"','"Java"',261,0,261
'"42018"','"jasmine-gem"','"23"',11,3,14,'"1526"','"Ruby"',266,117,383
'"42086"','"apt"','"26"',12,4,16,'"722"','"Ruby"',149,73,222
'"42087"','"zeroclickinfo-fathead"','"22"',10,2,12,'"976"','"Python"',427,67,494
'"42111"','"collective.linkcheck"','"256"',0,0,0,'"672"','"Python"',55,0,55
'"42120"','"sonar-groovy"','"28"',40,0,40,'"617"','"Java"',164,3,167
'"42153"','"collective.geo.contentlocations"','"256"',8,0,8,'"717"','"Python"',123,3,126
'"42287"','"zojax.portlets.onlinecounter"','"15"',0,0,0,'"581"','"Python"',7,0,7
'"42335"','"inasafe"','"17"',470,28,498,'"787"','"Python"',4588,56,4644
'"42349"','"rapidsms-cvs"','"11"',0,0,0,'"933"','"Python"',330,0,330
'"42418"','"dawn-isenciaui"','"12"',15,0,15,'"779"','"Java"',108,2,110
'"42447"','"patientview"','"11"',180,20,200,'"652"','"Java"',1997,231,2228
'"42568"','"ftw.upgrade"','"13"',13,2,15,'"833"','"Python"',225,22,247
'"42734"','"nuxeo-features"','"22"',187,0,187,'"812"','"Java"',2236,14,2250
'"42750"','"panopticon"','"122"',118,27,145,'"955"','"Ruby"',1311,134,1445
'"42812"','"puppetlabs-firewall"','"59"',47,42,89,'"1034"','"Ruby"',217,229,446
'"42904"','"capify-ec2"','"63"',0,0,0,'"1030"','"Ruby"',140,32,172
'"42937"','"sst-cci-toolbox"','"12"',448,0,448,'"1290"','"Java"',859,0,859
'"42952"','"whitehall"','"123"',1143,110,1253,'"899"','"Ruby"',19034,1294,20328
'"43018"','"restarter.policy"','"12"',0,0,0,'"640"','"Python"',302,0,302
'"43136"','"collective.searchevent"','"256"',0,0,0,'"675"','"Python"',71,0,71
'"43173"','"aruba"','"29"',4,2,6,'"1483"','"Ruby"',85,73,158
'"43506"','"review-o-matic"','"94"',0,0,0,'"618"','"Ruby"',389,1,390
'"43517"','"koku-services"','"19"',0,0,0,'"708"','"Java"',303,0,303
'"43662"','"EasySOA"','"13"',0,0,0,'"1018"','"Java"',1365,1,1366
'"43727"','"cob_robots"','"44"',5,7,12,'"864"','"Python"',447,138,585
'"43735"','"tempo"','"23"',7,15,22,'"1848"','"Java"',1730,138,1868
'"43790"','"collective.backtowork"','"256"',0,0,0,'"793"','"Python"',45,2,47
'"43858"','"cites-meetings"','"11"',119,0,119,'"714"','"Python"',1109,16,1125
'"43875"','"xwiki-platform"','"18"',575,11,586,'"1092"','"Java"',5063,264,5327
'"43986"','"smartworksV3"','"15"',199,0,199,'"856"','"Java"',1754,0,1754
'"44108"','"slimmer"','"82"',23,8,31,'"1058"','"Ruby"',517,60,577
'"44226"','"tme"','"10"',0,0,0,'"786"','"Java"',124,1,125
'"44265"','"webmachine-ruby"','"17"',43,6,49,'"1008"','"Ruby"',241,101,342
'"44476"','"spacewalk-testsuite-base"','"13"',40,4,44,'"680"','"Ruby"',418,4,422
'"44592"','"coffeescript-cookbook.github.com"','"29"',0,1,1,'"1034"','"Ruby"',138,86,224
'"44682"','"tokenserver"','"11"',69,12,81,'"804"','"Python"',419,18,437
'"44967"','"nuxeo"','"22"',109,1,110,'"812"','"Python"',823,3,826
'"45316"','"open-build-service"','"13"',245,27,272,'"966"','"Ruby"',11570,355,11925
'"45348"','"enigma2-plugins"','"19"',23,4,27,'"612"','"Python"',561,8,569
'"45527"','"rapidsms-logistics"','"20"',19,6,25,'"973"','"Python"',505,24,529
'"45614"','"puppetlabs-apache"','"186"',57,78,135,'"1282"','"Ruby"',398,508,906
'"45617"','"nens-geoserver-scripts"','"14"',0,0,0,'"640"','"Python"',15,0,15
'"45658"','"hue"','"34"',288,2,290,'"1354"','"Python"',2217,23,2240
'"45947"','"expertiza"','"18"',33,0,33,'"1248"','"Ruby"',2199,139,2338
'"46099"','"opencounter"','"71"',0,0,0,'"632"','"Ruby"',645,26,671
'"46214"','"111-pod-specs"','"14"',3,1,4,'"731"','"Ruby"',558,96,654
'"46273"','"ec2-plugin"','"307"',7,5,12,'"1178"','"Java"',123,77,200
'"46660"','"lizard-wms"','"13"',2,0,2,'"666"','"Python"',319,12,331
'"46754"','"vim-jp.github.com"','"34"',45,1,46,'"903"','"Ruby"',676,11,687
'"46759"','"ssGWT-lib"','"16"',7,4,11,'"639"','"Java"',431,222,653
'"47421"','"dawn-ui"','"12"',281,0,281,'"779"','"Java"',2261,0,2261
'"47595"','"datawrangling"','"10"',0,0,0,'"960"','"Python"',171,32,203
'"47633"','"core"','"11"',14,15,29,'"1323"','"Java"',260,603,863
'"47817"','"turmeric-eclipse"','"19"',3,0,3,'"1022"','"Java"',182,0,182
'"48024"','"xwiki-commons"','"17"',113,0,113,'"1098"','"Java"',1767,6,1773
'"48033"','"lilyproject"','"13"',22,0,22,'"640"','"Java"',1079,1,1080
'"48168"','"ofSite"','"13"',7,3,10,'"808"','"Python"',754,177,931
'"48273"','"kidsrubyinstaller-windows"','"26"',0,0,0,'"1088"','"Ruby"',69,3,72
'"48485"','"OG-Platform"','"27"',860,1,861,'"1260"','"Java"',12736,10,12746
'"48605"','"tabris"','"12"',26,0,26,'"757"','"Java"',322,0,322
'"48706"','"ESP-Website"','"36"',525,99,624,'"863"','"Python"',8292,406,8698
'"48764"','"cucumber-jvm"','"32"',15,16,31,'"983"','"Java"',918,275,1193
'"48805"','"datacube"','"53"',5,3,8,'"728"','"Java"',146,38,184
'"49127"','"tdiary-core"','"13"',33,8,41,'"1377"','"Ruby"',1388,148,1536
'"49649"','"lastuser"','"10"',33,3,36,'"1113"','"Python"',332,32,364
'"49895"','"Paintroid"','"121"',119,6,125,'"588"','"Java"',2383,125,2508
'"49956"','"omnibus-chef"','"63"',63,10,73,'"688"','"Ruby"',1160,121,1281
'"50013"','"OpenSlides"','"13"',18,18,36,'"583"','"Python"',1567,465,2032
'"50113"','"emesene"','"10"',0,0,0,'"1527"','"Python"',3217,256,3473
'"50119"','"Grammar-Kit"','"13"',18,1,19,'"945"','"Java"',385,8,393
'"50297"','"EggsML"','"25"',275,3,278,'"1409"','"Python"',4142,6,4148
'"50585"','"lizard-damage"','"13"',13,1,14,'"584"','"Python"',409,1,410
'"50901"','"substanced"','"14"',55,11,66,'"703"','"Python"',1215,75,1290
'"51072"','"migratorator"','"93"',0,0,0,'"741"','"Ruby"',301,4,305
'"51151"','"gedcomx"','"10"',2,0,2,'"1044"','"Java"',646,58,704
'"51690"','"dawn-workflow"','"12"',38,0,38,'"779"','"Java"',336,6,342
'"51802"','"dawn-isencia"','"12"',14,0,14,'"779"','"Java"',38,1,39
'"52612"','"pygal"','"15"',40,4,44,'"895"','"Python"',489,29,518
'"52701"','"plek"','"69"',6,1,7,'"899"','"Ruby"',151,14,165
'"52812"','"android-tamilvisai"','"29"',0,0,0,'"966"','"Java"',17,3,20
'"52964"','"stepsovc-dmis-importer"','"58"',0,0,0,'"624"','"Java"',5,0,5
'"52978"','"abiquo"','"29"',0,0,0,'"1128"','"Java"',1453,1,1454
'"53198"','"Weave"','"30"',413,0,413,'"1044"','"Java"',3357,3,3360
'"53403"','"ananya"','"56"',3,0,3,'"808"','"Java"',424,0,424
'"53565"','"systemtests"','"35"',146,0,146,'"875"','"Python"',1019,1,1020
'"53943"','"ella-hub"','"10"',9,0,9,'"588"','"Python"',291,0,291
'"54266"','"META-SHARE"','"13"',1,1,2,'"729"','"Python"',2336,599,2935
'"54307"','"sisu-ldap-testsuite"','"27"',0,0,0,'"1052"','"Java"',43,0,43
'"54473"','"maven-hpi-plugin"','"301"',3,0,3,'"1181"','"Java"',316,7,323
'"54544"','"liquor"','"14"',2,0,2,'"1294"','"Ruby"',200,5,205
'"54725"','"martsearch"','"10"',3,0,3,'"1280"','"Ruby"',271,0,271
'"54738"','"lizard-levee"','"15"',0,0,0,'"618"','"Python"',221,0,221
'"54795"','"createsend-java"','"10"',9,1,10,'"1103"','"Java"',151,8,159
'"54855"','"factual-java-driver"','"20"',0,0,0,'"856"','"Java"',274,1,275
'"54861"','"graph-collections"','"30"',3,0,3,'"997"','"Java"',182,18,200
'"54869"','"lizard-box"','"15"',0,0,0,'"584"','"Python"',86,0,86
'"54878"','"imagej-tutorials"','"14"',15,0,15,'"581"','"Java"',81,1,82
'"54885"','"robot_model_py"','"19"',0,0,0,'"707"','"Python"',42,5,47
'"54895"','"drools-mas"','"37"',0,0,0,'"791"','"Java"',83,27,110
'"55010"','"openfisca"','"13"',0,0,0,'"849"','"Python"',259,167,426
'"55068"','"pymatgen"','"28"',228,8,236,'"865"','"Python"',2241,48,2289
'"55116"','"com.idega.core"','"11"',30,0,30,'"1712"','"Java"',640,0,640
'"55219"','"intellij-community"','"23"',3248,17,3265,'"888"','"Java"',100164,151,100315
'"55521"','"autobahn"','"25"',0,0,0,'"638"','"Ruby"',181,1,182
'"55550"','"Earth-Touch.bundle"','"15"',0,0,0,'"1316"','"Python"',7,4,11
'"55708"','"ananya-reports"','"57"',3,0,3,'"626"','"Java"',238,0,238
'"55719"','"epiwork-website"','"16"',0,0,0,'"976"','"Python"',527,4,531
'"55816"','"collective.quickupload"','"256"',12,0,12,'"745"','"Python"',177,22,199
'"55818"','"Naaya"','"14"',52,0,52,'"1345"','"Python"',554,0,554
'"55838"','"naaya.envirowindows"','"11"',0,0,0,'"779"','"Python"',95,0,95
'"55875"','"trunk-eggs"','"14"',135,0,135,'"779"','"Python"',964,0,964
'"56038"','"pixelprinter"','"96"',0,0,0,'"1739"','"Ruby"',292,5,297
